,No,SO2,NO2,CO,O3,PRES,RAIN,wd,WSPM,AQI Label
7011,7012,10.0,23.0,-1.0,30.992371627125358,1029.8,0.0,ENE,1.2,Excellent
7012,7013,10.0,23.0,-1.0,18.606445622067596,1029.4,0.0,NE,0.7,Excellent
7013,7014,21.0,39.0,-1.0,10.793084449742093,1029.2,0.0,NE,1.3,Excellent
7014,7015,21.0,43.0,-1.0,5.736526481596348,1029.0,0.0,N,1.8,Excellent
7015,7016,18.0,47.0,-1.0,2.6245692687817206,1028.8,0.0,NNE,1.3,Excellent
7016,7017,25.0,44.0,-1.0,5.46103292160566,1028.9,0.0,NE,1.5,Excellent
7017,7018,32.0,36.0,-1.0,16.829207886814874,1028.7,0.0,NE,1.8,Excellent
7018,7019,32.0,36.0,-1.0,-1.0,1027.9,0.0,NNE,2.2,Excellent
7019,7020,21.0,20.0,-1.0,36.430535288253196,1026.1,0.0,SW,1.7,Severely Polluted
7020,7021,12.0,13.0,-1.0,41.29427187875315,1024.8,0.0,SSE,1.0,Severely Polluted
7021,7022,19.0,16.0,-1.0,41.53353807269455,1023.5,0.0,WSW,3.1,Excellent
7022,7023,27.0,34.0,-1.0,29.769548804056,1023.3,0.0,WSW,3.8,Lightly Polluted
7023,7024,40.0,53.0,-1.0,21.004969133903334,1023.0,0.0,WSW,3.6,Good
7024,7025,40.0,56.0,-1.0,17.448566388819465,1022.5,0.0,WSW,2.3,Slightly Polluted
7025,7026,26.0,61.0,-1.0,8.881678721941666,1022.6,0.0,SW,1.9,Slightly Polluted
7026,7027,24.0,64.0,-1.0,3.633705070371959,1022.9,0.0,SW,0.0,Slightly Polluted
7027,7028,27.0,66.0,-1.0,2.905484720680776,1023.0,0.0,NW,0.4,Slightly Polluted
7028,7029,26.0,65.0,-1.0,2.7984139833598936,1023.6,0.0,N,1.4,Slightly Polluted
7029,7030,20.0,67.0,-1.0,2.705584331412533,1023.9,0.0,NE,1.5,Lightly Polluted
7030,7031,26.0,68.0,-1.0,2.947429385901624,1024.2,0.0,NNE,1.4,Lightly Polluted
7031,7032,34.0,70.0,-1.0,3.3602860128750875,1024.1,0.0,NE,0.8,Lightly Polluted
7032,7033,39.984,65.696,-1.0,2.53119899943851,1024.0,0.0,NE,1.3,Slightly Polluted
7033,7034,33.9864,46.3978,-1.0,9.44543439512028,1024.3,0.0,NE,1.4,Excellent
7034,7035,22.5624,40.6494,-1.0,11.383070701744904,1024.8,0.0,ENE,0.8,Excellent
7035,7036,18.8496,36.954,-1.0,14.073644248014354,1024.1,0.0,ENE,2.2,Excellent
7036,7037,17.136,40.8547,-1.0,9.971942444659232,1024.3,0.0,NE,1.7,Excellent
7037,7038,18.2784,33.8745,-1.0,16.882635309782124,1024.4,0.0,NE,1.9,Excellent
7038,7039,12.5664,47.4243,-1.0,2.152411006749778,1024.9,0.0,NE,1.5,Excellent
7039,7040,15.9936,41.06,-1.0,8.33749489841333,1025.3,0.0,NE,1.9,Excellent
7040,7041,19.4208,47.8349,-1.0,2.0592125835630855,1026.0,0.0,ENE,1.9,Excellent
7041,7042,43.0,49.0,1300.0,3.645970936342435,1025.9,0.0,ENE,1.6,Severely Polluted
7042,7043,74.0,51.0,900.0,13.566406317136577,1025.7,0.0,NE,2.3,Severely Polluted
7043,7044,61.0,45.0,900.0,19.8543280533447,1024.7,0.0,ENE,2.3,Severely Polluted
7044,7045,48.0,44.0,900.0,26.29203457107233,1023.7,0.0,NE,1.4,Severely Polluted
7045,7046,43.0,46.0,900.0,28.776843220208484,1023.0,0.0,NE,1.4,Severely Polluted
7046,7047,32.0,39.0,800.0,37.28910549493729,1023.3,0.0,NE,1.5,Severely Polluted
7047,7048,31.0,40.0,700.0,37.783220414522624,1023.5,0.0,WSW,3.1,Severely Polluted
7048,7049,35.0,62.0,1100.0,21.41619960338508,1024.1,0.0,WSW,2.0,Severely Polluted
7049,7050,44.0,89.0,1500.0,5.296238814123263,1024.4,0.0,WSW,1.0,Severely Polluted
7050,7051,40.0,91.0,1600.0,3.0255698212316258,1025.4,0.0,WSW,0.8,Severely Polluted
7051,7052,40.0,91.0,1600.0,2.684307048992503,1025.3,0.0,WNW,0.7,Severely Polluted
7052,7053,40.0,88.0,1800.0,3.336692891464565,1025.9,0.0,WNW,0.5,Severely Polluted
7053,7054,36.0,89.0,1800.0,3.280550157439129,1026.1,0.0,NW,0.2,Severely Polluted
7054,7055,31.0,94.0,3800.0,2.9934661476259774,1026.5,0.0,ENE,1.0,Severely Polluted
7055,7056,29.0,94.0,4200.0,2.387671472692753,1026.8,0.0,NE,0.8,Severely Polluted
7056,7057,29.0,94.0,4200.0,2.589316016430218,1026.8,0.0,WSW,0.7,Severely Polluted
7057,7058,33.0,91.0,3500.0,2.5382690139460395,1026.9,0.0,NE,1.0,Severely Polluted
7058,7059,51.0,89.0,3700.0,2.5582067226099743,1027.0,0.0,ENE,1.9,Severely Polluted
7059,7060,25.0,91.0,4600.0,2.3315015831070127,1026.9,0.0,NE,0.9,Severely Polluted
7060,7061,25.0,90.0,5000.0,-1.0,1026.9,0.0,NW,0.6,Severely Polluted
7061,7062,29.0,73.0,2300.0,-1.0,1027.2,0.0,ENE,1.0,Severely Polluted
7062,7063,52.0,73.0,2000.0,-1.0,1027.6,0.0,ENE,0.8,Severely Polluted
7063,7064,33.0,73.0,2400.0,-1.0,1028.3,0.0,ENE,0.9,Severely Polluted
7064,7065,48.0,76.0,2300.0,-1.0,1029.1,0.0,ENE,1.9,Severely Polluted
7065,7066,61.0,77.0,2000.0,0.6547694103188604,1029.4,0.0,NNE,1.6,Severely Polluted
7066,7067,73.0,67.0,1300.0,10.338846360322561,1029.5,0.0,N,2.9,Severely Polluted
7067,7068,61.0,52.0,1000.0,30.0011298269889,1028.6,0.0,NE,3.3,Severely Polluted
7068,7069,46.0,31.0,700.0,48.86113699425945,1028.1,0.0,N,3.7,Severely Polluted
7069,7070,31.0,14.0,500.0,50.753067002535985,1027.5,0.0,NE,3.0,Severely Polluted
7070,7071,23.0,16.0,400.0,52.504056466458756,1027.5,0.0,NE,2.8,Severely Polluted
7071,7072,23.0,17.0,400.0,52.42427986877869,1027.8,0.0,NE,2.4,Severely Polluted
7072,7073,22.0,21.0,400.0,48.01493023139413,1028.2,0.0,ENE,1.3,Severely Polluted
7073,7074,21.0,26.0,500.0,34.699552531470665,1028.9,0.0,ENE,1.0,Severely Polluted
7074,7075,22.0,38.0,500.0,2.7930502189312674,1029.2,0.0,NE,0.9,Severely Polluted
7075,7076,32.0,77.0,900.0,-1.0,1029.8,0.0,ENE,0.4,Severely Polluted
7076,7077,37.0,84.0,1400.0,0.29379630923665534,1030.1,0.0,NNE,0.1,Severely Polluted
7077,7078,46.0,97.0,3800.0,0.8396991131014078,1030.8,0.0,W,0.4,Severely Polluted
7078,7079,49.0,99.0,3600.0,0.5582644575351436,1031.2,0.0,SE,0.4,Severely Polluted
7079,7080,48.0,99.0,3600.0,-1.0,1031.1,0.0,ENE,1.0,Severely Polluted
7080,7081,52.0,94.0,2500.0,-1.0,1031.0,0.0,ENE,0.6,Severely Polluted
7081,7082,42.0,93.0,2100.0,-1.0,1031.3,0.0,NE,0.4,Severely Polluted
7082,7083,43.0,79.0,1200.0,-1.0,1031.3,0.0,NE,1.5,Severely Polluted
7083,7084,34.0,84.0,1200.0,0.6918491921188401,1031.0,0.0,NE,1.1,Severely Polluted
7084,7085,34.0,72.0,700.0,-1.0,1030.6,0.0,NNE,0.9,Severely Polluted
7085,7086,36.0,78.0,800.0,-1.0,1030.6,0.0,NNE,0.0,Severely Polluted
7086,7087,29.0,79.0,1500.0,-1.0,1030.8,0.0,E,0.5,Severely Polluted
7087,7088,29.0,74.0,2000.0,-1.0,1030.8,0.0,NE,1.0,Severely Polluted
7088,7089,26.0,76.0,2700.0,-1.0,1030.9,0.0,ENE,1.8,Severely Polluted
7089,7090,24.0,80.0,3500.0,-1.0,1031.0,0.0,NE,1.6,Severely Polluted
7090,7091,67.0,78.0,3200.0,2.611975696623303,1030.5,0.0,NE,1.2,Severely Polluted
7091,7092,140.0,71.0,1400.0,13.066115452508527,1029.5,0.0,ESE,1.4,Severely Polluted
7092,7093,90.0,56.0,1000.0,17.651848905612162,1028.4,0.0,WSW,0.9,Severely Polluted
7093,7094,64.0,56.0,1200.0,18.369002437164706,1027.5,0.0,SW,1.4,Severely Polluted
7094,7095,60.0,61.0,1100.0,14.175482055371962,1027.4,0.0,SW,2.6,Severely Polluted
7095,7096,60.0,73.0,1200.0,9.059326328906778,1027.5,0.0,WSW,1.5,Severely Polluted
7096,7097,59.0,95.0,1600.0,6.040194521367998,1027.2,0.0,WSW,1.5,Severely Polluted
7097,7098,61.0,102.0,1700.0,1.2861664243460549,1027.4,0.0,WSW,1.5,Severely Polluted
7098,7099,60.0,109.0,2000.0,0.6510321804256589,1027.5,0.0,W,1.2,Severely Polluted
7099,7100,68.0,117.0,2400.0,0.42560202000417613,1027.7,0.0,WSW,0.6,Severely Polluted
7100,7101,77.0,123.0,2900.0,0.8471763858083992,1027.7,0.0,W,0.8,Severely Polluted
7101,7102,63.0,123.0,3100.0,0.37773038915855195,1027.6,0.0,WSW,0.5,Severely Polluted
7102,7103,63.0,123.0,3100.0,0.758092451169877,1027.8,0.0,SW,0.2,Severely Polluted
7103,7104,66.0,124.0,4300.0,-0.22904535004109788,1027.7,0.0,NE,1.0,Severely Polluted
7104,7105,53.0,125.0,4900.0,-1.0,1027.6,0.0,NE,0.9,Severely Polluted
7105,7106,50.0,121.0,5600.0,-1.0,1027.6,0.0,ENE,1.3,Severely Polluted
7106,7107,81.0,100.0,3200.0,-1.0,1027.7,0.0,NNE,0.7,Severely Polluted
7107,7108,80.0,92.0,2800.0,0.744419023539961,1027.5,0.0,NE,1.7,Severely Polluted
7108,7109,65.0,101.0,4700.0,-1.0,1027.2,0.0,NE,1.2,Severely Polluted
7109,7110,52.0,100.0,5100.0,-1.0,1027.3,0.0,NE,0.9,Severely Polluted
7110,7111,53.0,92.0,5400.0,-1.0,1027.5,0.0,NE,0.9,Severely Polluted
7111,7112,75.0,78.0,2800.0,-1.0,1027.4,0.0,NE,1.1,Severely Polluted
7112,7113,96.0,72.0,2100.0,-1.0,1027.9,0.0,ENE,1.3,Severely Polluted
7113,7114,71.0,80.0,3200.0,-1.0,1028.0,0.0,ENE,1.9,Severely Polluted
7114,7115,93.0,84.0,3500.0,-1.0,1027.6,0.0,NE,0.7,Severely Polluted
7115,7116,119.0,86.0,2300.0,0.8419918511848494,1026.2,0.0,NE,1.0,Severely Polluted
7116,7117,118.0,86.0,2300.0,2.589338291643587,1025.3,0.0,ENE,1.3,Severely Polluted
7117,7118,101.0,85.0,2100.0,5.062246231612108,1024.4,0.0,SW,1.1,Severely Polluted
7118,7119,107.0,84.0,1800.0,5.163696915041718,1024.0,0.0,W,1.7,Severely Polluted
7119,7120,91.0,84.0,1700.0,3.581967774324095,1024.1,0.0,WSW,2.2,Severely Polluted
7120,7121,80.0,90.0,1700.0,2.377777985754299,1024.4,0.0,WSW,1.6,Severely Polluted
7121,7122,71.0,102.0,1900.0,0.45135224568547483,1024.5,0.0,WSW,1.1,Severely Polluted
7122,7123,68.0,140.0,3300.0,0.5333621800903234,1024.6,0.0,WSW,1.0,Severely Polluted
7123,7124,65.0,146.0,3800.0,0.29913335955356646,1024.9,0.0,NW,0.6,Severely Polluted
7124,7125,56.0,159.0,4700.0,-0.06478341435880491,1025.2,0.0,NNW,0.8,Severely Polluted
7125,7126,62.0,159.0,4800.0,-1.0,1025.3,0.0,W,0.5,Severely Polluted
7126,7127,61.0,155.0,5900.0,0.6809210990950119,1025.3,0.0,NE,0.5,Severely Polluted
7127,7128,65.0,153.0,6100.0,0.6179783073278942,1025.1,0.0,NE,0.7,Severely Polluted
7128,7129,67.0,139.0,6300.0,-1.0,1024.9,0.0,ENE,1.4,Severely Polluted
7129,7130,63.0,132.0,6900.0,-1.0,1025.0,0.0,NE,0.8,Severely Polluted
7130,7131,58.0,134.0,7700.0,-1.0,1025.1,0.0,NE,0.1,Severely Polluted
7131,7132,62.0,128.0,6300.0,-1.0,1025.0,0.0,NE,0.5,Severely Polluted
7132,7133,84.0,115.0,6000.0,2.029745529385928,1024.6,0.0,N,0.0,Severely Polluted
7133,7134,76.0,131.0,5200.0,0.394113678638625,1024.6,0.0,NNE,0.7,Severely Polluted
7134,7135,59.0,130.0,6000.0,0.09103109970286083,1025.1,0.0,ENE,0.8,Severely Polluted
7135,7136,44.0,135.0,6700.0,-1.0,1025.4,0.0,NNW,0.6,Severely Polluted
7136,7137,35.0,128.0,8200.0,-1.0,1026.2,0.0,NNE,0.8,Severely Polluted
7137,7138,36.0,129.0,7800.0,0.15534111994359823,1026.8,0.0,NE,1.2,Severely Polluted
7138,7139,74.0,136.0,8600.0,0.24161175123152645,1026.5,0.0,WSW,1.3,Severely Polluted
7139,7140,153.0,113.0,3800.0,-1.0,1025.7,0.0,NNW,0.8,Severely Polluted
7140,7141,95.0,113.0,3800.0,3.0673253392232613,1025.1,0.0,NE,1.0,Severely Polluted
7141,7142,94.0,89.0,2100.0,12.612875890050358,1024.5,0.0,ENE,1.4,Severely Polluted
7142,7143,68.0,67.0,1300.0,17.73425881632375,1024.5,0.0,E,1.6,Severely Polluted
7143,7144,61.0,64.0,1100.0,16.987549748183206,1025.2,0.0,NE,0.5,Severely Polluted
7144,7145,54.0,68.0,1000.0,15.924225702590714,1026.0,0.0,SSE,1.1,Severely Polluted
7145,7146,50.0,68.0,1000.0,5.914484864014374,1026.6,0.0,S,0.4,Severely Polluted
7146,7147,46.0,81.0,1000.0,1.1237522307616936,1027.1,0.0,WSW,0.6,Severely Polluted
7147,7148,47.0,98.0,1800.0,0.6530489518006841,1027.8,0.0,W,1.5,Severely Polluted
7148,7149,69.0,133.0,3300.0,0.6097289847163792,1028.9,0.0,W,1.0,Severely Polluted
7149,7150,61.0,112.0,2300.0,0.5100993043145841,1028.9,0.0,S,0.5,Severely Polluted
7150,7151,52.0,115.0,2700.0,0.9197406382948268,1029.3,0.0,SSW,0.0,Severely Polluted
7151,7152,44.0,137.0,5700.0,1.386823922449056,1029.5,0.0,N,0.0,Severely Polluted
7152,7153,44.0,136.0,4400.0,0.511119737676575,1029.6,0.0,ENE,0.9,Severely Polluted
7153,7154,46.0,137.0,4500.0,1.0398855012377677,1029.7,0.0,NE,1.5,Severely Polluted
7154,7155,37.0,137.0,6800.0,-1.0,1029.8,0.0,NE,0.9,Severely Polluted
7155,7156,34.0,116.0,5200.0,0.977503051937473,1029.3,0.0,ENE,1.2,Severely Polluted
7156,7157,60.0,107.0,4500.0,0.4507107092550324,1029.4,0.0,NE,1.2,Severely Polluted
7157,7158,64.0,107.0,5200.0,0.5500601539822414,1029.5,0.0,NE,1.0,Severely Polluted
7158,7159,57.0,103.0,5300.0,-0.18873877059996919,1030.0,0.0,NE,1.2,Severely Polluted
7159,7160,48.0,105.0,5500.0,-1.0,1030.1,0.0,NE,1.4,Severely Polluted
7160,7161,53.0,103.0,5600.0,-1.0,1030.5,0.0,NE,1.5,Severely Polluted
7161,7162,50.0,101.0,6100.0,-1.0,1030.5,0.0,ENE,1.1,Severely Polluted
7162,7163,76.0,102.0,5200.0,-1.0,1030.3,0.0,NE,1.6,Severely Polluted
7163,7164,129.0,102.0,4200.0,-1.0,1029.1,0.0,NNE,1.2,Severely Polluted
7164,7165,137.0,102.0,3800.0,0.4940440712609694,1027.5,0.0,NNE,0.8,Severely Polluted
7165,7166,136.0,118.0,4300.0,1.7342715829911635,1026.4,0.0,NNE,1.4,Severely Polluted
7166,7167,146.0,139.0,4600.0,1.205169144714139,1025.6,0.0,NNE,1.9,Severely Polluted
7167,7168,142.0,138.0,4600.0,0.48899053273309556,1025.6,0.0,NE,1.0,Severely Polluted
7168,7169,123.0,137.0,4400.0,0.8939751550984045,1025.3,0.0,NE,1.2,Severely Polluted
7169,7170,104.0,154.0,5300.0,-0.0644237249328386,1025.5,0.0,NE,1.3,Severely Polluted
7170,7171,84.0,158.0,5600.0,-1.0,1025.7,0.0,NNE,0.8,Severely Polluted
7171,7172,72.0,167.0,5900.0,0.301930207957987,1025.5,0.0,NE,1.2,Severely Polluted
7172,7173,69.0,157.0,6200.0,-0.021956355145650475,1025.3,0.0,NE,1.5,Severely Polluted
7173,7174,73.0,145.0,5900.0,-1.0,1025.1,0.0,NE,1.8,Severely Polluted
7174,7175,68.0,138.0,5700.0,0.31162150159746305,1025.1,0.0,NE,1.3,Severely Polluted
7175,7176,71.0,134.0,5500.0,-0.1131402227333807,1024.6,0.0,ENE,0.6,Severely Polluted
7176,7177,74.0,141.0,6100.0,-1.0,1023.7,0.0,ENE,0.9,Severely Polluted
7177,7178,81.0,144.0,5700.0,-0.07107072756346483,1023.2,0.0,ENE,1.6,Severely Polluted
7178,7179,72.0,143.0,6300.0,-1.0,1022.9,0.0,ENE,1.1,Severely Polluted
7179,7180,63.0,145.0,6700.0,-1.0,1022.3,0.0,ENE,1.3,Severely Polluted
7180,7181,55.0,141.0,6800.0,-1.0,1021.9,0.0,ENE,0.0,Severely Polluted
7181,7182,54.0,146.0,6300.0,-1.0,1021.9,0.0,NNE,0.2,Severely Polluted
7182,7183,65.0,139.0,6100.0,-1.0,1022.2,0.0,NNE,0.8,Severely Polluted
7183,7184,47.0,137.0,7400.0,-1.0,1022.5,0.0,W,0.6,Severely Polluted
7184,7185,36.0,136.0,7700.0,-1.0,1022.7,0.0,NE,1.3,Severely Polluted
7185,7186,32.0,150.0,8100.0,-1.0,1022.6,0.0,NE,1.4,Severely Polluted
7186,7187,38.0,155.0,7900.0,-1.0,1021.6,0.0,NNE,0.9,Severely Polluted
7187,7188,77.0,168.0,8200.0,0.6583315999811405,1020.1,0.0,NE,1.2,Severely Polluted
7188,7189,133.0,191.0,8500.0,0.6327216221128467,1019.1,0.0,N,2.4,Severely Polluted
7189,7190,172.0,189.0,6600.0,2.8997864216346336,1018.4,0.0,N,2.4,Severely Polluted
7190,7191,142.0,157.0,5000.0,19.87420041248855,1018.4,0.0,NNW,3.7,Severely Polluted
7191,7192,83.0,62.0,1600.0,31.82502134409954,1019.2,0.0,NNW,4.8,Severely Polluted
7192,7193,62.0,36.0,800.0,38.70826985075898,1020.8,0.0,NNW,4.1,Severely Polluted
7193,7194,43.0,31.0,600.0,40.175430356293795,1022.7,0.0,NNW,5.5,Severely Polluted
7194,7195,35.0,28.0,600.0,45.754038169896674,1024.4,0.0,NW,5.0,Severely Polluted
7195,7196,22.0,17.0,400.0,46.33404245901436,1025.6,0.0,N,7.0,Severely Polluted
7196,7197,16.0,16.0,400.0,42.70863948753746,1025.6,0.0,NW,2.4,Severely Polluted
7197,7198,13.0,18.0,400.0,47.53227311459461,1026.3,0.0,N,5.1,Severely Polluted
7198,7199,11.0,12.0,300.0,50.10673447883274,1026.5,0.0,NNW,5.0,Heavily Polluted
7199,7200,10.0,7.0,300.0,49.36379412957645,1026.4,0.0,N,3.9,Heavily Polluted
7200,7201,9.0,8.0,300.0,49.03598679458645,1026.2,0.0,N,4.8,Heavily Polluted
7201,7202,10.0,8.0,300.0,49.35500256701227,1026.7,0.0,NNE,3.2,Heavily Polluted
7202,7203,10.0,9.0,400.0,45.49940631927237,1027.4,0.0,NNW,3.9,Severely Polluted
7203,7204,11.0,12.0,400.0,42.403345812716026,1027.6,0.0,N,3.6,Severely Polluted
7204,7205,12.0,16.0,400.0,48.55598039297385,1028.2,0.0,N,5.4,Severely Polluted
7205,7206,14.0,10.0,300.0,49.19800408855196,1028.9,0.0,NNE,2.2,Heavily Polluted
7206,7207,11.0,9.0,400.0,50.70479162513378,1029.7,0.0,NNE,3.2,Severely Polluted
7207,7208,10.0,7.0,300.0,41.954542986604025,1029.9,0.0,N,3.5,Heavily Polluted
7208,7209,11.0,15.0,400.0,38.407715200915995,1030.4,0.0,N,2.7,Severely Polluted
7209,7210,11.0,20.0,400.0,39.941605813127964,1030.4,0.0,N,4.1,Severely Polluted
7210,7211,12.0,18.0,400.0,46.25502290313493,1029.8,0.0,N,3.8,Severely Polluted
7211,7212,12.0,12.0,400.0,50.52409120287033,1028.9,0.0,N,4.3,Severely Polluted
7212,7213,13.0,8.0,400.0,52.08026996220611,1028.1,0.0,N,3.0,Severely Polluted
7213,7214,12.0,8.0,400.0,54.89299564809197,1027.5,0.0,N,3.8,Severely Polluted
7214,7215,11.0,8.0,300.0,55.80350824433684,1027.3,0.0,N,5.0,Heavily Polluted
7215,7216,10.0,9.0,300.0,54.41682478761258,1027.4,0.0,NNW,2.8,Heavily Polluted
7216,7217,10.0,11.0,400.0,54.01003944961937,1027.6,0.0,NNW,3.3,Severely Polluted
7217,7218,10.0,13.0,400.0,47.91576719807369,1027.9,0.0,N,2.5,Severely Polluted
7218,7219,11.0,18.0,400.0,42.89928699793594,1028.1,0.0,NE,2.4,Severely Polluted
7219,7220,12.0,24.0,400.0,42.991968774247034,1028.4,0.0,NE,1.4,Severely Polluted
7220,7221,11.0,23.0,500.0,12.600344747900087,1028.3,0.0,NE,0.0,Severely Polluted
7221,7222,16.0,56.0,1000.0,0.9758119583523897,1028.4,0.0,NW,1.1,Severely Polluted
7222,7223,21.0,75.0,1100.0,2.585899578108477,1028.4,0.0,NNE,0.5,Severely Polluted
7223,7224,17.0,68.0,900.0,-1.0,1028.4,0.0,NNE,1.6,Severely Polluted
7224,7225,16.0,70.0,900.0,0.6541656486716563,1028.4,0.0,NNE,1.1,Severely Polluted
7225,7226,21.0,69.0,1100.0,-1.0,1028.1,0.0,N,1.7,Severely Polluted
7226,7227,23.0,73.0,1300.0,7.025949900273092,1027.8,0.0,N,1.4,Severely Polluted
7227,7228,21.0,58.0,1000.0,26.280654483489748,1027.1,0.0,NE,1.4,Severely Polluted
7228,7229,17.0,35.0,600.0,24.14798212101577,1026.6,0.0,NE,2.6,Severely Polluted
7229,7230,18.0,37.0,700.0,13.468960792874045,1026.5,0.0,NE,1.9,Severely Polluted
7230,7231,21.0,51.0,900.0,7.739517378779272,1026.5,0.0,SE,0.7,Severely Polluted
7231,7232,23.0,55.0,800.0,-1.0,1026.9,0.0,E,0.5,Severely Polluted
7232,7233,27.0,66.0,1000.0,13.28245990958967,1026.6,0.0,N,1.0,Severely Polluted
7233,7234,24.0,50.0,800.0,18.326542414964255,1026.5,0.0,N,1.4,Severely Polluted
7234,7235,21.0,41.0,700.0,17.723119417064133,1025.6,0.0,NNE,1.8,Severely Polluted
7235,7236,19.0,46.0,700.0,18.372956195810865,1024.0,0.0,NE,1.0,Severely Polluted
7236,7237,20.0,46.0,800.0,29.132323225915595,1022.7,0.0,SSE,1.0,Severely Polluted
7237,7238,19.0,35.0,600.0,40.508736034898554,1021.6,0.0,SSE,1.2,Severely Polluted
7238,7239,17.0,26.0,500.0,40.23816580142776,1021.3,0.0,E,0.7,Severely Polluted
7239,7240,17.0,28.0,600.0,41.599003263950195,1021.0,0.0,W,0.4,Severely Polluted
7240,7241,15.0,28.0,500.0,35.56913851282768,1020.9,0.0,WSW,2.2,Severely Polluted
7241,7242,16.0,36.0,600.0,7.143198621189391,1021.1,0.0,W,1.4,Severely Polluted
7242,7243,23.0,76.0,1200.0,-1.0,1021.1,0.0,W,1.2,Severely Polluted
7243,7244,32.0,95.0,1900.0,-1.0,1021.3,0.0,NNW,2.4,Severely Polluted
7244,7245,31.0,96.0,1800.0,10.600963423317229,1021.2,0.0,NNW,2.5,Severely Polluted
7245,7246,23.0,41.0,700.0,23.94726804254418,1021.2,0.0,NW,3.2,Severely Polluted
7246,7247,23.0,41.0,-1.0,40.10490682034091,1021.3,0.0,NW,2.1,Excellent
7247,7248,15.1368,21.3512,-1.0,35.84307036979708,1021.2,0.0,NNW,1.9,Excellent
7248,7249,13.4232,18.0664,-1.0,41.099286153141286,1021.4,0.0,WNW,1.2,Excellent
7249,7250,12.5664,22.583,-1.0,34.37145063834248,1021.6,0.0,NNW,2.8,Excellent
7250,7251,11.424,20.53,-1.0,35.53697777830367,1021.7,0.0,NNW,1.3,Excellent
7251,7252,9.4248,15.6028,-1.0,40.182719740031324,1021.0,0.0,NNW,1.8,Excellent
7252,7253,8.8536,21.3512,-1.0,33.78201992903528,1020.9,0.0,ENE,1.1,Excellent
7253,7254,8.8536,19.7088,-1.0,32.788383766719996,1020.9,0.0,NW,1.3,Excellent
7254,7255,9.1392,39.2123,-1.0,10.636031272706008,1021.8,0.0,NE,2.4,Excellent
7255,7256,9.996,29.5632,-1.0,20.59180597183097,1022.5,0.0,ENE,1.3,Excellent
7256,7257,11.1384,42.4971,-1.0,8.30710555335786,1022.7,0.0,N,0.9,Excellent
7257,7258,13.7088,41.06,-1.0,11.66467697356551,1022.9,0.0,N,2.5,Excellent
7258,7259,14.8512,28.742,-1.0,28.595074843470066,1022.5,0.0,NE,2.1,Excellent
7259,7260,13.4232,20.3247,-1.0,40.300567122864834,1021.4,0.0,N,3.7,Excellent
7260,7261,16.0,23.0,500.0,46.115343846228974,1020.4,0.0,SW,2.6,Severely Polluted
7261,7262,16.0,23.0,500.0,53.580673531782985,1019.5,0.0,NNE,1.6,Severely Polluted
7262,7263,10.0,19.0,400.0,55.7029145356164,1019.0,0.0,NNW,1.3,Severely Polluted
7263,7264,10.0,19.0,400.0,59.264231222314045,1018.9,0.0,NNW,2.5,Severely Polluted
7264,7265,10.0,16.0,400.0,58.492862733062005,1018.6,0.0,SW,1.0,Severely Polluted
7265,7266,12.0,38.0,700.0,38.5413868742238,1018.7,0.0,WSW,1.8,Severely Polluted
7266,7267,15.0,46.0,800.0,30.342857544625844,1018.6,0.0,SSW,0.5,Severely Polluted
7267,7268,19.0,58.0,900.0,20.34207813676153,1018.6,0.0,SE,0.5,Severely Polluted
7268,7269,21.0,69.0,1000.0,8.341644544150776,1018.6,0.0,SSE,0.0,Severely Polluted
7269,7270,22.0,76.0,1300.0,6.484523922252167,1018.4,0.0,SE,0.1,Severely Polluted
7270,7271,28.0,96.0,1700.0,-1.0,1018.2,0.0,SSE,0.8,Severely Polluted
7271,7272,35.0,98.0,1900.0,-1.0,1017.9,0.0,SSW,0.7,Severely Polluted
7272,7273,40.0,99.0,1900.0,-1.0,1017.4,0.0,NW,0.4,Severely Polluted
7273,7274,34.0,102.0,2400.0,-1.0,1017.2,0.0,NNW,0.1,Severely Polluted
7274,7275,41.0,110.0,3100.0,-1.0,1016.5,0.0,NNW,0.8,Severely Polluted
7275,7276,51.0,137.0,2700.0,-1.0,1015.8,0.0,W,1.1,Severely Polluted
7276,7277,54.0,137.0,2400.0,-1.0,1015.1,0.0,SSE,0.6,Severely Polluted
7277,7278,37.0,103.0,1400.0,-1.0,1015.0,0.0,SW,1.0,Severely Polluted
7278,7279,28.0,87.0,1400.0,-1.0,1015.0,0.0,WNW,0.8,Severely Polluted
7279,7280,40.0,84.0,2000.0,-1.0,1014.9,0.0,ENE,0.5,Severely Polluted
7280,7281,45.0,90.0,2500.0,-1.0,1015.6,0.0,NNW,0.6,Severely Polluted
7281,7282,46.0,93.0,2800.0,-1.0,1015.1,0.0,SSE,0.6,Severely Polluted
7282,7283,48.0,98.0,2600.0,-1.0,1014.2,0.0,S,0.9,Severely Polluted
7283,7284,43.0,99.0,2300.0,1.6763026047255898,1012.9,0.0,S,1.2,Severely Polluted
7284,7285,42.0,93.0,1700.0,7.91080308608224,1011.6,0.0,SW,1.9,Severely Polluted
7285,7286,42.0,93.0,1200.0,17.001335831781432,1010.6,0.0,WSW,1.7,Severely Polluted
7286,7287,35.0,81.0,1200.0,23.394671746480014,1010.2,0.0,SW,1.6,Severely Polluted
7287,7288,41.0,88.0,1200.0,22.50945850006753,1010.1,0.0,SW,2.7,Severely Polluted
